time,user,wanna,count,res
2020-11-16 22:33:30.412932,username7,wanna top,14,успех
2020-11-16 22:33:30.412932,username6,wanna top,42,успех
2020-11-16 22:33:30.412932,username8,wanna top,72,фейл
2020-11-16 22:33:30.412932,username6,wanna top,84,фейл
2020-11-16 22:33:30.412932,username4,wanna scoop,44,успех
2020-11-16 22:33:30.412932,username8,wanna top,192,фейл
2020-11-16 22:33:30.412932,username10,wanna top,110,фейл
2020-11-16 22:33:30.412932,username7,wanna top,77,успех
2020-11-16 22:33:30.412932,username5,wanna scoop,75,успех
2020-11-16 22:33:30.412932,username3,wanna scoop,45,успех
2020-11-16 22:33:30.412932,username2,wanna top,18,успех
2020-11-16 22:33:30.412932,username4,wanna scoop,64,успех
2020-11-16 22:33:30.412932,username3,wanna top,21,успех
2020-11-16 22:33:30.412932,username4,wanna top,64,успех
2020-11-16 22:33:30.412932,username10,wanna top,200,фейл
2020-11-16 22:33:30.412932,username2,wanna top,46,успех
2020-11-16 22:33:30.412932,username7,wanna top,49,успех
2020-11-16 22:33:30.412932,username1,wanna scoop,6,успех
2020-11-16 22:33:30.412932,username5,wanna top,115,фейл
2020-11-16 22:33:30.412932,username9,wanna top,72,фейл
2020-11-16 22:33:30.412932,username2,wanna top,12,успех
2020-11-16 22:33:30.412932,username2,wanna scoop,46,успех
2020-11-16 22:33:30.412932,username2,wanna scoop,48,успех
2020-11-16 22:33:30.412932,username1,wanna scoop,11,успех
2020-11-16 22:33:30.412932,username4,wanna scoop,72,успех
2020-11-16 22:33:30.412932,username5,wanna scoop,20,успех
2020-11-16 22:33:30.412932,username10,wanna top,70,успех
2020-11-16 22:33:30.412932,username4,wanna top,60,успех
2020-11-16 22:33:30.412932,username5,wanna top,110,фейл
2020-11-16 22:33:30.412932,username4,wanna scoop,20,успех
2020-11-16 22:33:30.412932,username8,wanna top,32,успех
2020-11-16 22:33:30.412932,username9,wanna top,18,успех
2020-11-16 22:33:30.412932,username6,wanna scoop,72,успех
2020-11-16 22:33:30.412932,username3,wanna top,60,успех
2020-11-16 22:33:30.412932,username10,wanna scoop,130,успех
2020-11-16 22:33:30.412932,username10,wanna top,120,успех
2020-11-16 22:33:30.412932,username2,wanna top,42,успех
2020-11-16 22:33:30.412932,username10,wanna scoop,240,фейл
2020-11-16 22:33:30.412932,username8,wanna top,40,фейл
2020-11-16 22:33:30.412932,username9,wanna scoop,90,успех
2020-11-16 22:33:30.412932,username10,wanna scoop,100,фейл
2020-11-16 22:33:30.412932,username9,wanna scoop,81,успех
2020-11-16 22:33:30.412932,username10,wanna scoop,110,фейл
2020-11-16 22:33:30.412932,username1,wanna top,12,успех
2020-11-16 22:33:30.412932,username1,wanna scoop,9,успех
2020-11-16 22:33:30.412932,username2,wanna top,46,успех
2020-11-16 22:33:30.412932,username4,wanna top,92,успех
2020-11-16 22:33:30.412932,username2,wanna scoop,48,успех
2020-11-16 22:33:30.412932,username1,wanna top,15,успех
2020-11-16 22:33:30.412932,username2,wanna top,4,успех
2020-11-16 22:33:30.413927,username8,wanna scoop,160,фейл
2020-11-16 22:33:30.413927,username5,wanna top,125,фейл
2020-11-16 22:33:30.413927,username5,wanna top,125,фейл
2020-11-16 22:33:30.413927,username9,wanna scoop,198,фейл
2020-11-16 22:33:30.413927,username7,wanna top,175,фейл
2020-11-16 22:33:30.413927,username9,wanna scoop,144,фейл
2020-11-16 22:33:30.413927,username1,wanna scoop,23,успех
2020-11-16 22:33:30.413927,username1,wanna scoop,10,успех
2020-11-16 22:33:30.413927,username5,wanna top,45,успех
2020-11-16 22:33:30.413927,username8,wanna top,104,фейл
2020-11-16 22:33:30.413927,username4,wanna scoop,28,успех
2020-11-16 22:33:30.413927,username9,wanna scoop,117,фейл
2020-11-16 22:33:30.413927,username3,wanna top,6,успех
2020-11-16 22:33:30.413927,username5,wanna top,5,успех
2020-11-16 22:33:30.413927,username10,wanna top,160,фейл
2020-11-16 22:33:30.413927,username3,wanna top,9,успех
2020-11-16 22:33:30.413927,username2,wanna scoop,34,успех
2020-11-16 22:33:30.413927,username10,wanna top,60,успех
2020-11-16 22:33:30.413927,username1,wanna top,19,успех
2020-11-16 22:33:30.413927,username8,wanna scoop,40,успех
2020-11-16 22:33:30.413927,username1,wanna scoop,21,успех
2020-11-16 22:33:30.413927,username5,wanna scoop,100,успех
2020-11-16 22:33:30.413927,username1,wanna scoop,24,фейл
2020-11-16 22:33:30.413927,username5,wanna top,30,успех
2020-11-16 22:33:30.413927,username5,wanna scoop,90,фейл
2020-11-16 22:33:30.413927,username7,wanna top,84,успех
2020-11-16 22:33:30.413927,username2,wanna top,22,успех
2020-11-16 22:33:30.413927,username4,wanna top,12,успех
2020-11-16 22:33:30.413927,username9,wanna scoop,36,успех
2020-11-16 22:33:30.413927,username4,wanna top,56,успех
2020-11-16 22:33:30.413927,username9,wanna scoop,216,фейл
2020-11-16 22:33:30.413927,username5,wanna scoop,80,успех
2020-11-16 22:33:30.413927,username8,wanna scoop,192,фейл
2020-11-16 22:33:30.413927,username8,wanna scoop,160,фейл
2020-11-16 22:33:30.413927,username9,wanna top,135,фейл
2020-11-16 22:33:30.413927,username2,wanna scoop,4,успех
2020-11-16 22:33:30.413927,username7,wanna top,105,фейл
2020-11-16 22:33:30.413927,username5,wanna top,30,успех
2020-11-16 22:33:30.413927,username5,wanna scoop,125,успех
2020-11-16 22:33:30.413927,username1,wanna scoop,19,фейл
2020-11-16 22:33:30.413927,username2,wanna top,50,успех
2020-11-16 22:33:30.413927,username2,wanna top,50,успех
2020-11-16 22:33:30.413927,username10,wanna top,20,успех
2020-11-16 22:33:30.413927,username9,wanna top,63,успех
2020-11-16 22:33:30.413927,username1,wanna top,22,фейл
2020-11-16 22:33:30.413927,username2,wanna scoop,50,успех
2020-11-16 22:33:30.413927,username3,wanna scoop,30,успех
2020-11-16 22:33:30.413927,username7,wanna top,168,фейл
2020-11-16 22:33:30.413927,username9,wanna scoop,207,фейл
2020-11-16 22:33:30.413927,username5,wanna top,75,успех
2020-11-16 22:33:30.413927,username9,wanna scoop,225,фейл
2020-11-16 22:33:30.413927,username2,wanna top,18,успех
2020-11-16 22:33:30.413927,username2,wanna top,40,фейл
2020-11-16 22:33:30.413927,username9,wanna top,207,фейл
2020-11-16 22:33:30.413927,username3,wanna scoop,48,успех
2020-11-16 22:33:30.413927,username8,wanna top,24,успех
2020-11-16 22:33:30.413927,username1,wanna top,6,успех
2020-11-16 22:33:30.413927,username7,wanna scoop,105,успех
2020-11-16 22:33:30.413927,username2,wanna scoop,38,успех
2020-11-16 22:33:30.413927,username10,wanna scoop,210,фейл
2020-11-16 22:33:30.413927,username6,wanna top,120,успех
2020-11-16 22:33:30.413927,username2,wanna scoop,44,успех
2020-11-16 22:33:30.413927,username6,wanna scoop,72,успех
2020-11-16 22:33:30.413927,username2,wanna scoop,4,успех
2020-11-16 22:33:30.413927,username3,wanna scoop,33,успех
2020-11-16 22:33:30.413927,username10,wanna scoop,140,фейл
2020-11-16 22:33:30.413927,username9,wanna top,207,фейл
2020-11-16 22:33:30.413927,username9,wanna top,198,фейл
2020-11-16 22:33:30.413927,username5,wanna top,60,успех
2020-11-16 22:33:30.413927,username2,wanna scoop,2,успех
2020-11-16 22:33:30.413927,username1,wanna top,19,успех
2020-11-16 22:33:30.413927,username3,wanna top,42,успех
2020-11-16 22:33:30.413927,username5,wanna top,35,успех
2020-11-16 22:33:30.413927,username1,wanna top,10,успех
2020-11-16 22:33:30.413927,username6,wanna top,72,фейл
2020-11-16 22:33:30.413927,username5,wanna top,50,фейл
2020-11-16 22:33:30.413927,username6,wanna top,84,фейл
2020-11-16 22:33:30.413927,username1,wanna scoop,15,успех
2020-11-16 22:33:30.413927,username10,wanna scoop,180,фейл
2020-11-16 22:33:30.413927,username7,wanna top,35,успех
2020-11-16 22:33:30.413927,username8,wanna scoop,56,успех
2020-11-16 22:33:30.413927,username2,wanna top,12,успех
2020-11-16 22:33:30.413927,username5,wanna scoop,110,успех
2020-11-16 22:33:30.413927,username8,wanna top,8,успех
2020-11-16 22:33:30.413927,username1,wanna scoop,17,успех
2020-11-16 22:33:30.413927,username8,wanna top,24,успех
2020-11-16 22:33:30.413927,username7,wanna top,154,фейл
2020-11-16 22:33:30.413927,username6,wanna scoop,96,фейл
2020-11-16 22:33:30.413927,username6,wanna top,12,успех
2020-11-16 22:33:30.413927,username6,wanna top,132,успех
2020-11-16 22:33:30.413927,username2,wanna top,2,успех
2020-11-16 22:33:30.413927,username7,wanna scoop,98,успех
2020-11-16 22:33:30.413927,username5,wanna scoop,75,успех
2020-11-16 22:33:30.413927,username1,wanna scoop,15,успех
2020-11-16 22:33:30.413927,username4,wanna scoop,52,фейл
2020-11-16 22:33:30.413927,username1,wanna top,16,успех
2020-11-16 22:33:30.413927,username1,wanna top,4,успех
2020-11-16 22:33:30.413927,username3,wanna top,30,успех
2020-11-16 22:33:30.413927,username2,wanna scoop,2,успех
2020-11-16 22:33:30.413927,username5,wanna top,45,успех
2020-11-16 22:33:30.413927,username5,wanna top,50,успех
2020-11-16 22:33:30.413927,username7,wanna scoop,133,успех
2020-11-16 22:33:30.413927,username10,wanna top,250,фейл
2020-11-16 22:33:30.413927,username3,wanna scoop,75,фейл
2020-11-16 22:33:30.413927,username5,wanna top,60,успех
2020-11-16 22:33:30.413927,username2,wanna scoop,16,успех
2020-11-16 22:33:30.413927,username8,wanna top,136,успех
2020-11-16 22:33:30.413927,username2,wanna scoop,8,успех
2020-11-16 22:33:30.413927,username3,wanna scoop,24,успех
2020-11-16 22:33:30.413927,username2,wanna top,50,фейл
2020-11-16 22:33:30.413927,username6,wanna scoop,96,успех
2020-11-16 22:33:30.413927,username6,wanna top,18,успех
2020-11-16 22:33:30.413927,username7,wanna scoop,35,успех
2020-11-16 22:33:30.413927,username6,wanna top,102,успех
2020-11-16 22:33:30.413927,username4,wanna top,44,успех
2020-11-16 22:33:30.413927,username7,wanna scoop,70,успех
2020-11-16 22:33:30.413927,username6,wanna scoop,30,успех
2020-11-16 22:33:30.413927,username9,wanna scoop,18,успех
2020-11-16 22:33:30.414926,username1,wanna scoop,17,успех
2020-11-16 22:33:30.414926,username6,wanna top,6,успех
2020-11-16 22:33:30.414926,username10,wanna scoop,230,фейл
2020-11-16 22:33:30.414926,username1,wanna scoop,24,успех
2020-11-16 22:33:30.414926,username10,wanna scoop,70,фейл
2020-11-16 22:33:30.414926,username5,wanna scoop,5,успех
2020-11-16 22:33:30.414926,username9,wanna top,189,фейл
2020-11-16 22:33:30.414926,username5,wanna scoop,100,фейл
2020-11-16 22:33:30.414926,username5,wanna top,55,успех
2020-11-16 22:33:30.414926,username5,wanna top,45,успех
2020-11-16 22:33:30.414926,username5,wanna top,45,успех
2020-11-16 22:33:30.414926,username2,wanna scoop,32,успех
2020-11-16 22:33:30.414926,username8,wanna scoop,80,успех
2020-11-16 22:33:30.414926,username5,wanna top,30,успех
2020-11-16 22:33:30.414926,username10,wanna scoop,60,успех
2020-11-16 22:33:30.414926,username6,wanna top,60,успех
2020-11-16 22:33:30.414926,username1,wanna scoop,6,успех
2020-11-16 22:33:30.414926,username8,wanna top,16,успех
2020-11-16 22:33:30.414926,username8,wanna top,192,фейл
2020-11-16 22:33:30.414926,username9,wanna top,162,фейл
2020-11-16 22:33:30.414926,username4,wanna scoop,24,успех
2020-11-16 22:33:30.414926,username10,wanna scoop,220,фейл
2020-11-16 22:33:30.414926,username1,wanna scoop,24,успех
2020-11-16 22:33:30.414926,username8,wanna top,88,успех
2020-11-16 22:33:30.414926,username2,wanna top,22,успех
2020-11-16 22:33:30.414926,username6,wanna top,36,фейл
2020-11-16 22:33:30.414926,username6,wanna scoop,120,успех
2020-11-16 22:33:30.414926,username7,wanna scoop,112,фейл
2020-11-16 22:33:30.414926,username4,wanna scoop,36,успех
2020-11-16 22:33:30.414926,username1,wanna scoop,16,успех
2020-11-16 22:33:30.414926,username7,wanna scoop,70,фейл
2020-11-16 22:33:30.414926,username1,wanna top,24,успех
2020-11-16 22:33:30.414926,username5,wanna scoop,115,фейл
2020-11-16 22:33:30.414926,username5,wanna top,80,успех
2020-11-16 22:33:30.414926,username4,wanna top,28,успех
2020-11-16 22:33:30.414926,username7,wanna scoop,84,успех
2020-11-16 22:33:30.414926,username4,wanna top,20,успех
2020-11-16 22:33:30.414926,username5,wanna top,80,успех
2020-11-16 22:33:30.414926,username2,wanna scoop,32,успех
2020-11-16 22:33:30.414926,username9,wanna scoop,9,успех
2020-11-16 22:33:30.414926,username8,wanna scoop,48,успех
2020-11-16 22:33:30.414926,username6,wanna top,60,успех
2020-11-16 22:33:30.414926,username6,wanna top,18,успех
2020-11-16 22:33:30.414926,username9,wanna top,117,фейл
2020-11-16 22:33:30.414926,username6,wanna top,150,фейл
2020-11-16 22:33:30.414926,username8,wanna top,200,фейл
2020-11-16 22:33:30.414926,username5,wanna scoop,5,успех
2020-11-16 22:33:30.414926,username7,wanna top,147,фейл
2020-11-16 22:33:30.414926,username6,wanna scoop,102,успех
2020-11-16 22:33:30.414926,username8,wanna top,104,успех
2020-11-16 22:33:30.414926,username2,wanna scoop,32,успех
2020-11-16 22:33:30.414926,username3,wanna top,24,успех
2020-11-16 22:33:30.414926,username7,wanna scoop,35,успех
2020-11-16 22:33:30.414926,username7,wanna scoop,28,успех
2020-11-16 22:33:30.414926,username8,wanna scoop,8,успех
2020-11-16 22:33:30.414926,username3,wanna top,21,успех
2020-11-16 22:33:30.414926,username9,wanna top,90,успех
2020-11-16 22:33:30.414926,username4,wanna top,72,фейл
2020-11-16 22:33:30.414926,username7,wanna scoop,133,успех
2020-11-16 22:33:30.414926,username4,wanna top,64,успех
2020-11-16 22:33:30.414926,username10,wanna top,40,успех
2020-11-16 22:33:30.414926,username1,wanna scoop,25,успех
2020-11-16 22:33:30.414926,username4,wanna scoop,100,успех
2020-11-16 22:33:30.414926,username10,wanna scoop,80,фейл
2020-11-16 22:33:30.414926,username2,wanna top,26,успех
2020-11-16 22:33:30.414926,username7,wanna top,105,успех
2020-11-16 22:33:30.414926,username4,wanna top,76,фейл
2020-11-16 22:33:30.414926,username4,wanna top,56,фейл
2020-11-16 22:33:30.414926,username2,wanna scoop,30,успех
2020-11-16 22:33:30.414926,username1,wanna scoop,3,успех
2020-11-16 22:33:30.414926,username8,wanna top,88,успех
2020-11-16 22:33:30.414926,username3,wanna top,57,фейл
2020-11-16 22:33:30.414926,username6,wanna scoop,138,успех
2020-11-16 22:33:30.414926,username3,wanna scoop,45,успех
2020-11-16 22:33:30.414926,username3,wanna scoop,45,фейл
2020-11-16 22:33:30.414926,username2,wanna top,8,успех
2020-11-16 22:33:30.414926,username7,wanna top,42,успех
2020-11-16 22:33:30.414926,username9,wanna scoop,189,фейл
2020-11-16 22:33:30.414926,username2,wanna scoop,24,успех
2020-11-16 22:33:30.414926,username6,wanna scoop,36,успех
2020-11-16 22:33:30.414926,username3,wanna top,33,успех
2020-11-16 22:33:30.414926,username6,wanna top,150,успех
2020-11-16 22:33:30.414926,username1,wanna top,15,фейл
2020-11-16 22:33:30.414926,username5,wanna top,10,успех
2020-11-16 22:33:30.414926,username8,wanna top,16,фейл
2020-11-16 22:33:30.414926,username2,wanna top,14,фейл
2020-11-16 22:33:30.414926,username4,wanna top,92,фейл
2020-11-16 22:33:30.414926,username4,wanna top,28,фейл
2020-11-16 22:33:30.414926,username5,wanna top,15,фейл
2020-11-16 22:33:30.414926,username5,wanna top,15,фейл
2020-11-16 22:33:30.414926,username7,wanna scoop,91,успех
2020-11-16 22:33:30.414926,username5,wanna top,100,фейл
2020-11-16 22:33:30.414926,username2,wanna scoop,24,успех
2020-11-16 22:33:30.414926,username9,wanna scoop,207,фейл
2020-11-16 22:33:30.414926,username8,wanna scoop,32,успех
2020-11-16 22:33:30.414926,username2,wanna top,4,успех
2020-11-16 22:33:30.414926,username4,wanna scoop,84,фейл
2020-11-16 22:33:30.414926,username7,wanna top,168,фейл
2020-11-16 22:33:30.414926,username1,wanna top,17,успех
2020-11-16 22:33:30.414926,username1,wanna scoop,15,успех
2020-11-16 22:33:30.414926,username6,wanna top,18,успех
2020-11-16 22:33:30.414926,username6,wanna scoop,24,успех
2020-11-16 22:33:30.414926,username2,wanna top,42,успех
